Category	Org1_ID	Org2_ID	Rank	K_Expected
OtO	Q8N8J7	Q9CZL2	1	1
OtO	Q8N8K9	Q8C4P0	1	1
OtO	Q8N8L6	Q9QXJ4	1	1
OtO	Q8N8N0	Q8BG47	1	1
OtO	Q8N8N7	Q8VDQ1	1	1
OtO	Q8N8Q1	A2AE42	1	1
OtO	Q8N8Q3	Q8C9A2	1	1
OtO	Q8N8Q8	Q8VC74	1	1
OtO	Q8N8Q9	Q9JJC8	1	1
OtO	Q8N8R3	Q8BL03	1	1
OtO	Q8N8R5	Q9D9H8	1	1
OtO	Q8N8R7	Q8BIX3	1	1
OtO	Q8N8S7	Q03173	333	1
OtO	Q8N8U2	Q9D5D8	1	1
OtO	Q8N8U3	Q6P1Y1	1	1
OtO	Q8N8U9	Q8CJ69	1	1
OtO	Q8N8V4	Q8K3X6	1	1
OtO	Q8N8W4	Q3V1D5	1	1
OtO	Q8N8X9	Q8CI17	1	1
OtO	Q8N8Y2	Q80SY3	1	1
OtO	Q8N8Y5	Q02526	7	1
OtO	Q8N8Z6	Q9D4J3	2	1
OtO	Q8N907	Q76LW6	1	1
OtO	Q8N912	Q8BNX7	1	1
OtO	Q8N944	Q6NS69	2	1
OtO	Q8N945	Q0VBB0	1	1
OtO	Q8N954	Q3UFS4	1	1
OtO	Q8N957	A0A571BF63	1	1
OtO	Q8N960	Q7TSG1	1	1
OtO	Q8N961	Q7TQI7	1	1
OtO	Q8N966	A0PK84	1	1
OtO	Q8N967	Q8BGX3	1	1
OtO	Q8N983	Q99N89	1	1
OtO	Q8N987	Q8BG18	1	1
OtO	Q8N998	Q9DA73	1	1
OtO	Q8N999	Q8BHN7	1	1
OtO	Q8N9A8	Q3UJ81	1	1
OtO	Q8N9B4	Q3V096	1	1
OtO	Q8N9B5	Q9QXM1	1	1
OtO	Q8N9B8	A0A0N4SVF2	1	1
OtO	Q8N9F0	Q3UGX3	1	1
OtO	Q8N9F7	Q9CRY7	1	1
OtO	Q8N9F8	Q80Y34	1	1
OtO	Q8N9H9	B1ARY8	1	1
OtO	Q8N9I0	P46097	1	1
OtO	Q8N9I5	Q80UG1	1	1
OtO	Q8N9I9	Q80V91	1	1
OtO	Q8N9L1	Q61467	1	1
OtO	Q8N9L9	Q8BWN8	3	1
OtO	Q8N9M1	Q8R3Y5	1	1
OtO	Q8N9M5	Q3UPR7	1	1
OtO	Q8N9N2	Q9D8Z1	246	1
OtO	Q8N9N5	Q8VBU8	1	1
OtO	Q8N9N7	Q9D1G5	1	1
OtO	Q8N9N8	Q3THJ3	1	1
OtO	Q8N9Q2	Q4V9W2	1	1
OtO	Q8N9R6	Q9DA64	7	1
OtO	Q8N9R8	Q8C8N2	1	1
OtO	Q8N9S9	Q6P8Y7	1	1
OtO	Q8N9T8	Q8VDQ9	1	1
OtO	Q8N9U0	Q91XT6	1	1
OtO	Q8N9V2	Q8BVP1	1	1
OtO	Q8N9V3	Q9D0I6	1	1
OtO	Q8N9V6	Q3V0J4	1	1
OtO	Q8N9V7	E5FYH1	1	1
OtO	Q8N9W5	Q3UYV8	1	1
OtO	Q8N9W6	Q924M5	1	1
OtO	Q8N9W8	D3YV92	1	1
OtO	Q8N9Y4	J3QNB7	1	1
OtO	Q8N9Z2	E9Q4T4	1	1
OtO	Q8N9Z9	Q9D4C1	1	1
OtO	Q8NA03	Q9D3V5	1	1
OtO	Q8NA19	B1B1A0	1	1
OtO	Q8NA23	Q9JHB4	1	1
OtO	Q8NA29	Q9DA75	1	1
OtO	Q8NA31	Q8C0V1	1	1
OtO	Q8NA42	A0A087WRR7	1	1
OtO	Q8NA47	Q8CDV6	1	1
OtO	Q8NA54	Q8CDK3	1	1
OtO	Q8NA56	Q80VM3	1	1
OtO	Q8NA57	D3YX67	1	1
OtO	Q8NA58	B2RXZ1	1	1
OtO	Q8NA61	Q32MG2	1	1
OtO	Q8NA69	G3XA23	1	1
OtO	Q8NA72	Q9DBS8	1	1
OtO	Q8NA82	E9PX79	1	1
OtO	Q8NAA4	Q6KAU8	1	1
OtO	Q8NAA5	Q7TSF4	1	1
OtO	Q8NAB2	Q8BHI4	1	1
OtO	Q8NAC3	Q8K4C2	1	1
OtO	Q8NAF0	Q80VM4	1	1
OtO	Q8NAG6	A8VU90	1	1
OtO	Q8NAN2	Q4QQM5	1	1
OtO	Q8NAP3	Q3LR78	1	1
OtO	Q8NAP8	Q8CII0	1	1
OtO	Q8NAT1	Q8BW41	1	1
OtO	Q8NAT2	Q5VCS6	1	1
OtO	Q8NAU1	Q8K4Z2	1	1
OtO	Q8NAV1	Q4FK66	1	1
OtO	Q8NAV2	Q66JV7	1	1
OtO	Q8NAX2	A2A9F4	1	1
OtO	Q8NB12	P97443	1	1
OtO	Q8NB14	Q8BW70	1	1
OtO	Q8NB15	Q6P0X2	1	1
OtO	Q8NB16	Q9D2Y4	1	1
OtO	Q8NB25	E9PW83	1	1
OtO	Q8NB37	Q8BFQ8	1	1
OtO	Q8NB46	Q8BTI7	1	1
OtO	Q8NB49	Q9QZW0	1	1
OtO	Q8NB50	Q8C827	1	1
OtO	Q8NB59	Q7TN84	1	1
OtO	Q8NB66	Q8K0T7	1	1
OtO	Q8NB78	Q8CIG3	1	1
OtO	Q8NB90	Q3UMC0	1	1
OtO	Q8NB91	Q5XJY6	15	1
OtO	Q8NBA8	Q9D0U1	1	1
OtO	Q8NBD8	Q8BFQ2	1	1
OtO	Q8NBE8	Q6GQU2	1	1
OtO	Q8NBF1	Q8K1M4	1	1
OtO	Q8NBF2	Q8BZW8	1	1
OtO	Q8NBF6	Q80U56	1	1
OtO	Q8NBH2	Q8C8H8	1	1
OtO	Q8NBI2	Q6P1H1	1	1
OtO	Q8NBI3	Q6PAL1	1	1
OtO	Q8NBI5	A2AVZ9	1	1
OtO	Q8NBI6	Q3U4G3	1	1
OtO	Q8NBJ4	Q91XA2	1	1
OtO	Q8NBJ5	Q8K297	1	1
OtO	Q8NBJ7	Q8BPG6	1	1
OtO	Q8NBJ9	Q8CIF6	1	1
OtO	Q8NBK3	Q8R0F3	1	1
OtO	Q8NBL1	Q8BYB9	1	1
OtO	Q8NBL3	Q9CZ16	1	1
OtO	Q8NBM4	Q8R1K1	1	1
OtO	Q8NBM8	Q8C7K6	1	1
OtO	Q8NBN3	Q8BXN9	1	1
OtO	Q8NBN7	Q8CEE7	1	1
OtO	Q8NBP0	A0A1L1SSC7	1	1
OtO	Q8NBP5	Q8C0T7	1	1
OtO	Q8NBP7	Q80W65	1	1
OtO	Q8NBQ5	Q9EQ06	1	1
OtO	Q8NBQ7	Q8BHH1	1	1
OtO	Q8NBR0	Q5F267	1	1
OtO	Q8NBR6	Q6PDI6	1	1
OtO	Q8NBS3	A2AJN7	1	1
OtO	Q8NBS9	Q91W90	1	1
OtO	Q8NBT0	Q8JZX3	1	1
OtO	Q8NBT2	Q9D083	1	1
OtO	Q8NBT3	Q8C4U2	762	1
OtO	Q8NBU5	Q9D5T0	1	1
OtO	Q8NBV4	Q91WB2	1	1
OtO	Q8NBV8	Q9R0N6	1	1
OtO	Q8NBW4	Q8BGD6	1	1
OtO	Q8NBX0	Q8R127	1	1
OtO	Q8NBZ0	D3Z3H0	1	1
OtO	Q8NBZ7	Q91XL3	1	1
OtO	Q8NC01	Q8BWY2	1	1
OtO	Q8NC24	Q8BRJ3	1	1
OtO	Q8NC42	Q3U2C5	1	1
OtO	Q8NC44	Q6NS82	1	1
OtO	Q8NC51	Q9CY58	1	1
OtO	Q8NC54	Q8K201	1	1
OtO	Q8NC56	Q6DVA0	1	1
OtO	Q8NC60	Q9JJG9	1	1
OtO	Q8NC67	Q8BNJ6	1	1
OtO	Q8NC69	Q8BNL5	1	1
OtO	Q8NC74	A2ABX0	1	1
OtO	Q8NC96	Q9CR95	1	1
OtO	Q8NCA5	Q3TJZ6	1	1
OtO	Q8NCA9	Q8BI69	1	1
OtO	Q8NCB2	Q3UHL1	1	1
OtO	Q8NCC3	Q8VEB4	1	1
OtO	Q8NCC5	Q3TIT8	1	1
OtO	Q8NCD3	Q6PG16	1	1
OtO	Q8NCE0	Q6P7W5	1	1
OtO	Q8NCE2	Q8VEL2	1	1
OtO	Q8NCF5	O09130	1	1
OtO	Q8NCG5	Q9R1I1	1	1
OtO	Q8NCG7	Q91WC9	1	1
OtO	Q8NCH0	Q80V53	1	1
OtO	Q8NCI6	A2RSQ1	2	1
OtO	Q8NCJ5	E9Q9B3	1	1
OtO	Q8NCK7	Q5NC32	1	1
OtO	Q8NCL4	Q8C7U7	1	1
OtO	Q8NCL8	G3X9M9	1	1
OtO	Q8NCM2	Q920E3	1	1
OtO	Q8NCM8	Q45VK7	1	1
OtO	Q8NCN2	A2ATY4	1	1
OtO	Q8NCN4	E9Q7F2	1	1
OtO	Q8NCN5	Q7TSQ8	1	1
OtO	Q8NCP5	Q8R0A2	1	1
OtO	Q8NCQ5	Q9QZN0	5	1
OtO	Q8NCQ7	B0QZF7	1	1
OtO	Q8NCR0	Q8BG28	1	1
OtO	Q8NCR3	Q9D4W2	1	1
OtO	Q8NCR6	Q2MH31	1	1
OtO	Q8NCR9	Q8BHH8	1	1
OtO	Q8NCS4	Q3U0Y2	1	1
OtO	Q8NCS7	Q5RJI2	1	1
OtO	Q8NCT1	A0A0B4J1F4	1	1
OtO	Q8NCT3	Q7TQE7	378	1
OtO	Q8NCU4	J3QQ27	1	1
OtO	Q8NCU8	Q8BT35	1	1
OtO	Q8NCV1	Q9D5P4	1	1
OtO	Q8NCW0	Q8K1S7	1	1
OtO	Q8NCW5	Q8K4Z3	1	1
OtO	Q8NCW6	Q921L8	1	1
OtO	Q8NCX0	Q8CDI7	1	1
OtO	Q8NCY6	Q91YU3	1	1
OtO	Q8ND04	Q8VE18	1	1
OtO	Q8ND07	Q3V079	1	1
OtO	Q8ND23	Q3UFQ8	1	1
OtO	Q8ND24	Q8BFU3	1	1
OtO	Q8ND25	Q91V17	1	1
OtO	Q8ND30	O35711	1	1
OtO	Q8ND56	Q8K2F8	1	1
OtO	Q8ND61	Q8CDN1	1	1
OtO	Q8ND71	Q75N62	1	1
OtO	Q8ND76	Q8BGU5	1	1
OtO	Q8ND82	Q6P3Y5	1	1
OtO	Q8ND83	Q68FF7	1	1
OtO	Q8ND90	Q8C1C8	1	1
OtO	Q8ND94	Q3TYX2	1	1
OtO	Q8NDA2	A2AJ76	1	1
OtO	Q8NDA8	E0CZ22	1	1
OtO	Q8NDB2	Q80VH0	1	1
OtO	Q8NDB6	A2ANF5	263	1
OtO	Q8NDC0	Q8BH93	1	1
OtO	Q8NDC4	Q6PGF2	1	1
OtO	Q8NDD1	Q8CIL4	1	1
OtO	Q8NDF8	Q68ED3	1	1
OtO	Q8NDG6	Q14BI7	1	1
OtO	Q8NDH2	A0A571BEV2	1	1
OtO	Q8NDH3	Q6NSR8	1	1
OtO	Q8NDH6	Q3TY65	1	1
OtO	Q8NDI1	Q69ZW3	1	1
OtO	Q8NDL9	Q09M02	1	1
OtO	Q8NDM7	E9Q7R9	1	1
OtO	Q8NDN9	Q6NXM2	1	1
OtO	Q8NDT2	Q6PHZ5	1	1
OtO	Q8NDV1	Q9WUV2	1	1
OtO	Q8NDV2	Q8BZA7	1	1
OtO	Q8NDV3	Q920F6	1	1
OtO	Q8NDV7	Q3UHK8	1	1
OtO	Q8NDW4	Q640N4	1	1
OtO	Q8NDW8	Q8C0S4	1	1
OtO	Q8NDX1	Q8BLR5	1	1
OtO	Q8NDX2	Q8BFU8	1	1
OtO	Q8NDX5	Q8CHP6	1	1
OtO	Q8NDX6	Q6NZQ6	1	1
OtO	Q8NDX9	Q8K1T4	1	1
OtO	Q8NDY3	Q8BGK2	1	1
OtO	Q8NDY6	Q8BGW3	1	1
OtO	Q8NDY8	Q9D702	1	1
OtO	Q8NDZ0	A0A140LIQ5	1	1
OtO	Q8NDZ2	E9Q6E9	262	1
OtO	Q8NDZ4	Q3USZ8	1	1
OtO	Q8NDZ6	Q8C2L6	1	1
OtO	Q8NE00	Q3TB48	1	1
OtO	Q8NE01	Q32NY4	1	1
OtO	Q8NE09	G3UYX5	1	1
OtO	Q8NE18	Q14AW5	1	1
OtO	Q8NE28	Q80YS9	1	1
OtO	Q8NE31	Q9DBR2	1	1
OtO	Q8NE35	Q7TN99	1	1
OtO	Q8NE62	Q8BJ64	1	1
OtO	Q8NE63	Q3V016	1	1
OtO	Q8NE71	Q6P542	1	1
OtO	Q8NE79	Q9ES83	1	1
OtO	Q8NE86	Q3UMR5	1	1
OtO	Q8NEA4	Q9CQ24	1	1
OtO	Q8NEA5	Q5I0V9	1	1
OtO	Q8NEA6	Q6XP49	1	1
OtO	Q8NEB5	Q3UMZ3	1	1
OtO	Q8NEB7	Q3V140	1	1
OtO	Q8NEB9	Q6PF93	1	1
OtO	Q8NEC5	Q91ZR5	1	1
OtO	Q8NEC7	Q5RL51	1	1
OtO	Q8NEE6	Q8CDU4	1	1
OtO	Q8NEE8	Q8C1F5	1	1
OtO	Q8NEF3	A0AUP1	1	1
OtO	Q8NEF9	Q9CZ91	1	1
OtO	Q8NEG2	Q5SS90	2	1
OtO	Q8NEG4	Q3UKU4	1	1
OtO	Q8NEG5	Q9D9X6	1	1
OtO	Q8NEG7	Q9D9V7	1	1
OtO	Q8NEH6	Q61884	1	1
OtO	Q8NEJ0	Q8VE01	1	1
OtO	Q8NEJ9	Q9DB96	1	1
OtO	Q8NEK8	B1ATX6	1	1
OtO	Q8NEL0	Q9DAL3	1	1
OtO	Q8NEL9	Q80YA3	2	1
OtO	Q8NEM0	Q7TT79	1	1
OtO	Q8NEM2	Q9Z179	2	1
OtO	Q8NEM7	Q7TT00	78	1
OtO	Q8NEM8	Q8CDP0	1	1
OtO	Q8NEN0	Q3URY6	1	1
OtO	Q8NEN9	B9EJ80	1	1
OtO	Q8NEP3	Q9D2H9	1	1
OtO	Q8NEP7	Q3USL1	1	1
OtO	Q8NEQ5	Q3U7U4	1	1
OtO	Q8NEQ6	Q3ULG3	35	1
OtO	Q8NER1	Q704Y3	1	1
OtO	Q8NER5	Q8K348	1	1
OtO	Q8NES3	O09010	1	1
OtO	Q8NES8	Q30KN8	1	1
OtO	Q8NET4	Q32KG4	1	1
OtO	Q8NET5	Q8R4V1	19	1
OtO	Q8NET6	D3Z6E3	1	1
OtO	Q8NET8	Q8K424	1	1
OtO	Q8NEU8	Q8K3G9	1	1
OtO	Q8NEV4	Q8K3H5	1	1
OtO	Q8NEV8	Q0VAV2	1	1
OtO	Q8NEV9	Q8K3I6	1	1
OtO	Q8NEW0	Q9JKN1	1	1
OtO	Q8NEW7	Q8K467	1	1
OtO	Q8NEX5	Q3UW41	1	1
OtO	Q8NEX6	A2A5H7	1	1
OtO	Q8NEX9	Q8K3P0	1	1
OtO	Q8NEY1	Q8CH77	1	1
OtO	Q8NEY3	Q8K3V1	1	1
OtO	Q8NEY4	Q99L60	1	1
OtO	Q8NEY8	Q8K2H1	3	1
OtO	Q8NEZ2	Q8CHS8	1	1
OtO	Q8NEZ3	Q3UGF1	1	1
OtO	Q8NEZ4	Q8BRH4	1	1
OtO	Q8NEZ5	Q78JE5	1	1
OtO	Q8NF37	Q3TFD2	1	1
OtO	Q8NF50	Q8C147	1	1
OtO	Q8NF64	Q8CIE2	1	1
OtO	Q8NF86	Q80WM7	1	1
OtO	Q8NF91	Q6ZWR6	1	1
OtO	Q8NF99	Q7TNK4	1	1
OtO	Q8NFA0	F8VPZ3	1	1
OtO	Q8NFA2	Q8VCM2	2	1
OtO	Q8NFB2	A2AF53	1	1
OtO	Q8NFC6	E9Q6J5	1	1
OtO	Q8NFD2	Q8BZ25	1	1
OtO	Q8NFF2	Q8CGQ8	1	1
OtO	Q8NFF5	Q8R123	17	1
OtO	Q8NFG4	Q8QZS3	1	1
OtO	Q8NFH3	P59235	1	1
OtO	Q8NFH4	Q9CWU9	1	1
OtO	Q8NFH5	Q8R4R6	1	1
OtO	Q8NFH8	Q80XA6	1	1
OtO	Q8NFI3	Q8BX80	1	1
OtO	Q8NFJ5	Q8BHL4	1	1
OtO	Q8NFJ6	Q8K458	1	1
OtO	Q8NFJ8	Q8C6A8	1	1
OtO	Q8NFJ9	Q3V3N7	1	1
OtO	Q8NFK1	Q921C1	41	1
OtO	Q8NFL0	Q8K0J2	1	1
OtO	Q8NFM4	Q91WF3	1	1
OtO	Q8NFM7	Q8JZL1	1	1
OtO	Q8NFN8	Q6PCP7	1	1
OtO	Q8NFP0	Q8K459	201	1
OtO	Q8NFP4	Q0PMG2	1	1
OtO	Q8NFP9	Q9EPN1	1	1
OtO	Q8NFQ5	Q8BU51	1	1
OtO	Q8NFQ6	Q8C186	1	1
OtO	Q8NFQ8	Q8BYU6	1	1
OtO	Q8NFR3	Q925E8	1	1
OtO	Q8NFR7	Q6P5U8	1	1
OtO	Q8NFR9	Q8BH06	1	1
OtO	Q8NFT2	Q8BWB6	1	1
OtO	Q8NFT8	Q8JZM4	1	1
OtO	Q8NFU1	Q8BGM5	1	1
OtO	Q8NFU3	E9PY03	1	1
OtO	Q8NFU5	Q7TT16	1	1
OtO	Q8NFU7	Q3URK3	1	1
OtO	Q8NFV4	Q8K4F5	1	1
OtO	Q8NFW1	E9Q7P1	1	1
OtO	Q8NFW5	Q91ZK4	1	1
OtO	Q8NFW8	Q99KK2	1	1
OtO	Q8NFW9	Q8K3I4	1	1
OtO	Q8NFX7	Q8R3T5	1	1
OtO	Q8NFY4	Q76KF0	1	1
OtO	Q8NFY9	Q3UQV5	1	1
OtO	Q8NFZ0	Q8K2I9	1	1
OtO	Q8NFZ4	Q69ZK9	1	1
OtO	Q8NFZ5	Q99JG7	1	1
OtO	Q8NFZ8	Q8R464	1	1
OtO	Q8NG04	Q5EBI0	1	1
OtO	Q8NG06	Q5NCC9	1	1
OtO	Q8NG08	Q6NVF4	1	1
OtO	Q8NG11	Q8QZY6	1	1
OtO	Q8NG27	O55176	1	1
OtO	Q8NG31	Q66JQ7	1	1
OtO	Q8NG35	Q8K4N3	1	1
OtO	Q8NG41	Q8K4P1	1	1
OtO	Q8NG48	Q3U1D0	6	1
OtO	Q8NG50	Q9CQK3	1	1
OtO	Q8NG66	Q8C0Q4	1	1
OtO	Q8NG68	P38585	1	1
OtO	Q8NG98	Q8VG88	8	1
OtO	Q8NGA1	Q8VFM9	4	1
OtO	Q8NGB2	Q8VGN9	55	1
OtO	Q8NGB8	Q7TQW9	1	1
OtO	Q8NGB9	Q8VF85	3	1
OtO	Q8NGC0	B2RVX8	79	1
OtO	Q8NGC2	Q7TQQ0	1	1
OtO	Q8NGD2	A0A0U1RNX7	7	1
OtO	Q8NGD3	Q8VET4	1	1
OtO	Q8NGD4	Q7TRM6	1	1
OtO	Q8NGE3	Q8VGJ1	1	1
OtO	Q8NGE9	Q8VG11	2	1
OtO	Q8NGF3	E9Q550	1	1
OtO	Q8NGF4	Q8VFK7	31	1
OtO	Q8NGG5	Q7TR79	7	1
OtO	Q8NGH3	Q9EPG6	1	1
OtO	Q8NGH9	Q8VF06	1	1
OtO	Q8NGI4	Q8VFV0	3	1
OtO	Q8NGI7	Q8VF55	1	1
OtO	Q8NGI9	A0A140LHS9	1	1
OtO	Q8NGJ0	Q8VFV2	1	1
OtO	Q8NGJ1	Q0VDY1	1	1
OtO	Q8NGJ2	Q8VG19	9	1
OtO	Q8NGJ4	Q8VGV8	1	1
OtO	Q8NGJ8	E9Q407	1	1
OtO	Q8NGJ9	F8VQ18	1	1
OtO	Q8NGK0	Q8VH11	1	1
OtO	Q8NGK1	Q8VH17	2	1
OtO	Q8NGK4	E9Q545	1	1
OtO	Q8NGK5	E9Q546	1	1
OtO	Q8NGK9	Q8VFR3	7	1
OtO	Q8NGL6	A2AVK5	45	1
OtO	Q8NGL7	A0A1L1SRD7	1	1
OtO	Q8NGM9	Q8VGB4	1	1
OtO	Q8NGN0	Q8VFN1	1	1
OtO	Q8NGN2	Q8VGB3	2	1
OtO	Q8NGP6	Q7TR87	11	1
OtO	Q8NGP9	Q8VGS3	1	1
OtO	Q8NGQ1	A2ALD2	1	1
OtO	Q8NGQ5	Q7TQQ3	2	1
OtO	Q8NGR1	Q8VGH2	9	1
OtO	Q8NGR4	Q8VF22	1	1
OtO	Q8NGR6	Q8VGV7	1	1
OtO	Q8NGR8	Q8VFP6	1	1
OtO	Q8NGR9	Q8VGJ8	1	1
OtO	Q8NGS3	Q60879	11	1
OtO	Q8NGS4	Q7TS18	1	1
OtO	Q8NGS6	Q8VG87	16	1
OtO	Q8NGS7	Q8VGA0	1	1
OtO	Q8NGT1	A2AM35	1	1
OtO	Q8NGT2	Q9QZ18	35	1
OtO	Q8NGT7	Q8VEV0	1	1
OtO	Q8NGU2	Q8VF31	1	1
OtO	Q8NGU9	Q8BL07	1	1
OtO	Q8NGV5	Q7TS19	47	1
OtO	Q8NGW6	E9Q0M4	3	1
OtO	Q8NGX0	Q5NCD0	1	1
OtO	Q8NGX3	A0A2I3BRV4	143	1
OtO	Q8NGX8	E9Q050	1	1
OtO	Q8NGX9	E9Q5P8	1	1
OtO	Q8NGY1	E9Q0Y7	1	1
OtO	Q8NGY2	E9Q4G0	1	1
OtO	Q8NGY3	E9Q0Q2	2	1
OtO	Q8NGY5	Q7TRW1	4	1
OtO	Q8NGY6	E9Q5F1	1	1
OtO	Q8NGZ3	Q7TS01	1	1
OtO	Q8NGZ6	Q8VFP2	1	1
OtO	Q8NH08	A0A0B4J1M2	1	1
OtO	Q8NH18	Q8VGR8	58	1
OtO	Q8NH37	Q9R0K2	2	1
OtO	Q8NH40	E9Q0Z1	1	1
OtO	Q8NH55	Q8VG26	22	1
OtO	Q8NH56	Q8VGU9	14	1
OtO	Q8NH57	Q8VGX9	1	1
OtO	Q8NH60	E9PYB3	1	1
OtO	Q8NH61	E9Q554	4	1
OtO	Q8NH63	E9Q547	52	1
OtO	Q8NH64	A0A0G2JFH3	1	1
OtO	Q8NH76	Q6W049	4	1
OtO	Q8NH79	Q8VFN6	1	1
OtO	Q8NH80	Q8VEY3	1	1
OtO	Q8NH81	Q8VEU2	5	1
OtO	Q8NH85	Q8VGS1	31	1
OtO	Q8NHA6	Q8VFH0	1	1
OtO	Q8NHB1	Q8VGD6	1	1
OtO	Q8NHC4	Q62007	1	1
OtO	Q8NHC8	Q8VF37	1	1
OtO	Q8NHE4	Q91XE7	1	1
OtO	Q8NHG7	Q3UZP4	1	1
OtO	Q8NHG8	Q71FD5	1	1
OtO	Q8NHH1	A4Q9F4	1	1
OtO	Q8NHH9	Q6PA06	1	1
OtO	Q8NHM5	Q6P1G2	1	1
OtO	Q8NHP6	Q9CWP6	1	1
OtO	Q8NHP7	Q8CDF7	1	1
OtO	Q8NHP8	Q3TCN2	1	1
OtO	Q8NHQ1	Q6IQY5	1	1
OtO	Q8NHQ8	Q8CJ96	1	1
OtO	Q8NHQ9	Q6ZPL9	1	1
OtO	Q8NHR7	Q9D494	1	1
OtO	Q8NHR9	Q9D6I3	1	1
OtO	Q8NHS0	Q9QYI7	1	1
OtO	Q8NHS1	Q9D9H2	1	1
OtO	Q8NHS2	Q7TSV6	1	1
OtO	Q8NHS3	Q8BH31	1	1
OtO	Q8NHS4	Q5M6W3	1	1
OtO	Q8NHS9	Q5SV06	1	1
OtO	Q8NHU2	Q8CEL2	1	1
OtO	Q8NHU3	Q9D4B1	1	1
OtO	Q8NHU6	Q8K1H1	1	1
OtO	Q8NHV1	Q8R379	2	1
OtO	Q8NHV4	P33215	1	1
OtO	Q8NHV5	Q8C784	1	1
OtO	Q8NHW3	Q8CF90	1	1
OtO	Q8NHW6	Q8R448	1	1
OtO	Q8NHX4	Q9D9T6	1	1
OtO	Q8NHX9	Q8BWC0	1	1
OtO	Q8NHY0	Q09199	1	1
OtO	Q8NHY2	Q9R1A8	1	1
OtO	Q8NHY3	Q5SSG4	1	1
OtO	Q8NHY5	Q8K572	1	1
OtO	Q8NHY6	P10078	2	1
OtO	Q8NHZ8	Q99JP4	1	1
OtO	Q8NI08	Q6DFV7	1	1
OtO	Q8NI17	Q8K5B1	1	1
OtO	Q8NI22	Q8K5B2	1	1
OtO	Q8NI27	B1AZI6	1	1
OtO	Q8NI29	Q6DIA9	1	1
OtO	Q8NI32	Q9D7F2	1	1
OtO	Q8NI35	Q63ZW7	1	1
OtO	Q8NI36	Q3TAQ9	1	1
OtO	Q8NI37	Q6NVE9	1	1
OtO	Q8NI38	Q2TB02	1	1
OtO	Q8NI51	A2APF3	1	1
OtO	Q8NI60	Q60936	1	1
OtO	Q8NI77	Q91WD7	1	1
OtO	Q8NI99	Q8R0Z6	1	1
OtO	Q8TA86	P97762	1	1
OtO	Q8TAA1	Q5GAM9	345	1
OtO	Q8TAA3	Q9CWH6	1	1
OtO	Q8TAA5	O88396	1	1
OtO	Q8TAA9	Q80Z96	1	1
OtO	Q8TAB3	Q80TF3	1	1
OtO	Q8TAB5	Q8BP99	1	1
OtO	Q8TAC1	Q8K2P6	1	1
OtO	Q8TAC2	Q9CR30	1	1
OtO	Q8TAC9	Q9JKD3	1	1
OtO	Q8TAD2	A0A0B4J1G4	1	1
OtO	Q8TAD4	Q8R4H9	1	1
OtO	Q8TAD7	P0C913	1	1
OtO	Q8TAD8	Q8BIZ6	1	1
OtO	Q8TAE6	Q8R4S0	1	1
OtO	Q8TAE7	P59053	1	1
OtO	Q8TAE8	Q9CR59	1	1
OtO	Q8TAF3	Q8BH57	1	1
OtO	Q8TAF8	Q4KL25	1	1
OtO	Q8TAG5	Q8R0A6	1	1
OtO	Q8TAG6	Q8BG31	1	1
OtO	Q8TAG9	Q8R313	1	1
OtO	Q8TAI7	Q9D8T3	1	1
OtO	Q8TAK5	P81069	1	1
OtO	Q8TAK6	Q9JKN5	1	1
OtO	Q8TAL5	F6UZS4	2	1
OtO	Q8TAL6	Q9CQS3	1	1
OtO	Q8TAM1	Q9DBI2	1	1
OtO	Q8TAM2	Q8VD72	1	1
OtO	Q8TAM6	Q5EBJ4	1	1
OtO	Q8TAP4	Q8BZL8	1	1
OtO	Q8TAP6	Q0VEJ0	1	1
OtO	Q8TAP8	Q9D8C8	1	1
OtO	Q8TAQ2	Q6PDG5	1	1
OtO	Q8TAQ5	Q7TMN8	2	1
OtO	Q8TAQ9	Q5SS91	1	1
OtO	Q8TAS1	P97343	1	1
OtO	Q8TAT2	Q1HCM0	1	1
OtO	Q8TAT5	Q8K203	1	1
OtO	Q8TAT6	P60670	1	1
OtO	Q8TAU0	P97334	1	1
OtO	Q8TAV0	Q922G2	1	1
OtO	Q8TAV3	E9Q816	1	1
OtO	Q8TAV4	Q6PE84	1	1
OtO	Q8TAX0	Q9WVG7	1	1
OtO	Q8TAY7	Q80X91	1	1
OtO	Q8TB03	Q8C5K5	1	1
OtO	Q8TB05	Q6P3B2	1	1
OtO	Q8TB22	Q80YT5	1	1
OtO	Q8TB24	P59729	1	1
OtO	Q8TB36	O88741	1	1
OtO	Q8TB37	Q9CWD8	1	1
OtO	Q8TB40	Q8VD66	1	1
OtO	Q8TB45	Q570Y9	1	1
OtO	Q8TB52	Q8BJL1	1	1
OtO	Q8TB61	Q91ZN5	1	1
OtO	Q8TB68	Q3V0I2	1	1
OtO	Q8TB72	Q80U58	1	1
OtO	Q8TB73	Q8C119	1	1
OtO	Q8TB92	Q8JZS7	1	1
OtO	Q8TB96	Q99KW9	1	1
OtO	Q8TBA6	Q9QYE6	1	1
OtO	Q8TBB1	O70263	1	1
OtO	Q8TBB5	Q921I2	1	1
OtO	Q8TBB6	Q8BXR1	1	1
OtO	Q8TBC3	Q6P7W2	1	1
OtO	Q8TBC4	Q8C878	1	1
OtO	Q8TBC5	E9PUD6	133	1
OtO	Q8TBE0	Q497V6	1	1
